32°43′05″N,32.7180815,117°09′17″W,-117.15470802,0.4046,66.399°
32°43′01″N,32.71697556,117°10′26″W,-117.17377238,0.7428,276.616°
32°43′02″N,32.71710022,117°09′46″W,-117.16289016,0.1411,311.871°
32°42′48″N,32.71321208,117°09′12″W,-117.15340284,0.4796,111.346°
32°42′44″N,32.7122035,117°10′19″W,-117.17191332,0.6755,248.801°
32°43′19″N,32.7218483,117°09′45″W,-117.16256594,0.431,348.466°
32°42′34″N,32.70937384,117°09′25″W,-117.15681437,0.5051,150.556°
32°42′32″N,32.70888197,117°09′18″W,-117.15486591,0.5961,142.652°
32°42′52″N,32.71441765,117°09′08″W,-117.15235999,0.5154,100.195°
32°42′49″N,32.71371713,117°09′04″W,-117.15110115,0.5971,103.526°
32°42′34″N,32.70944106,117°09′48″W,-117.16328628,0.4537,196.399°
32°43′05″N,32.71794686,117°09′54″W,-117.16501909,0.2751,303.71°
32°42′38″N,32.71067191,117°10′12″W,-117.17009941,0.6305,236.265°
32°43′22″N,32.72281661,117°09′09″W,-117.15250625,0.6987,45.551°
32°43′04″N,32.71776126,117°09′36″W,-117.16008902,0.1513,22.473°
32°43′02″N,32.71715511,117°08′56″W,-117.14882972,0.7193,82.17°
32°42′34″N,32.70938102,117°09′04″W,-117.15098902,0.7333,126.81°
32°42′19″N,32.70520215,117°09′50″W,-117.16385313,0.7458,192.472°
32°42′49″N,32.7136132,117°08′57″W,-117.14908377,0.7131,101.881°
32°42′34″N,32.70958164,117°09′47″W,-117.16319045,0.4428,196.063°
32°43′17″N,32.72149339,117°10′17″W,-117.17150566,0.7249,303.283°
32°42′33″N,32.70919911,117°09′27″W,-117.15755624,0.4963,155.585°
32°42′28″N,32.70781303,117°09′22″W,-117.15600765,0.6222,151.677°
32°43′21″N,32.72252409,117°09′41″W,-117.16133124,0.4692,358.243°
32°43′20″N,32.72232642,117°09′43″W,-117.1619512,0.4582,353.68°
32°42′28″N,32.70779765,117°09′47″W,-117.16318447,0.5622,192.55°
32°43′07″N,32.71860849,117°09′49″W,-117.16369088,0.2497,322.616°
32°42′38″N,32.7104951,117°09′36″W,-117.16002343,0.3676,170.342°
32°43′10″N,32.71953336,117°09′09″W,-117.15245463,0.5662,62.398°
32°42′35″N,32.70963901,117°09′32″W,-117.15889879,0.4403,163.225°
32°43′12″N,32.71988505,117°09′58″W,-117.16604598,0.4067,314.81°
32°43′14″N,32.72056324,117°09′24″W,-117.15679139,0.4166,36.811°
32°43′17″N,32.72125117,117°09′38″W,-117.16062686,0.382,3.989°
32°43′16″N,32.72113597,117°09′13″W,-117.15354136,0.5758,49.612°
32°42′26″N,32.70726041,117°10′04″W,-117.16783228,0.7052,213.816°
32°43′13″N,32.7202724,117°09′48″W,-117.16320929,0.3369,338.477°
32°43′10″N,32.71943594,117°09′11″W,-117.15297386,0.5364,61.542°
32°43′27″N,32.72405476,117°09′48″W,-117.16344512,0.591,346.566°
32°43′02″N,32.71714972,117°09′43″W,-117.16196902,0.1103,332.185°
32°43′03″N,32.71744023,117°09′00″W,-117.14990806,0.6604,79.736°
32°43′21″N,32.72260521,117°09′39″W,-117.16082656,0.4749,1.805°
32°42′51″N,32.71409382,117°09′26″W,-117.15721346,0.2521,116.789°
32°43′30″N,32.7249343,117°09′35″W,-117.15985763,0.6396,6.4°
32°43′08″N,32.71877881,117°10′17″W,-117.17149082,0.6406,289.154°
32°42′33″N,32.70922279,117°10′05″W,-117.16796514,0.6024,221.629°
32°42′31″N,32.70869391,117°09′59″W,-117.16646687,0.5788,212.742°
32°43′21″N,32.72241109,117°09′17″W,-117.15462251,0.5949,39.165°
32°42′42″N,32.71174728,117°09′28″W,-117.15788004,0.3328,145.962°
32°43′17″N,32.72126804,117°09′42″W,-117.16174965,0.3842,354.216°
32°43′29″N,32.72484329,117°09′23″W,-117.1564317,0.685,23.259°
32°43′00″N,32.71666661,117°09′09″W,-117.15255308,0.5002,82.626°
32°42′59″N,32.71633778,117°10′09″W,-117.1692169,0.4748,275.011°
32°43′02″N,32.71720872,117°09′09″W,-117.15251608,0.5085,78.466°
32°43′06″N,32.71828653,117°09′08″W,-117.15208902,0.5519,71.386°
32°42′28″N,32.70768994,117°09′30″W,-117.15822498,0.5806,163.359°
32°43′22″N,32.7227811,117°09′39″W,-117.16072674,0.4872,2.442°
32°42′25″N,32.70704249,117°09′33″W,-117.15928376,0.61,170.119°
32°43′15″N,32.72069794,117°09′06″W,-117.15154215,0.6522,58.288°
32°42′44″N,32.71208962,117°10′19″W,-117.17191308,0.6784,248.181°
32°42′55″N,32.71527127,117°09′41″W,-117.16148053,0.0397,215.572°
32°42′39″N,32.7107638,117°09′08″W,-117.15223268,0.619,123.738°
32°42′19″N,32.70523384,117°09′33″W,-117.15905967,0.7355,170.79°
32°43′30″N,32.725137,117°09′43″W,-117.16183421,0.6511,356.157°
32°42′38″N,32.71068643,117°09′19″W,-117.15527345,0.4859,135.937°
32°43′20″N,32.72225284,117°09′28″W,-117.15780089,0.4891,22.974°
32°43′11″N,32.71971585,117°10′08″W,-117.16879825,0.5261,301.505°
32°43′22″N,32.72289701,117°10′01″W,-117.1668371,0.5973,325.938°
32°43′07″N,32.71850427,117°09′25″W,-117.15686284,0.3111,52.082°
32°42′53″N,32.71462019,117°09′38″W,-117.16064129,0.0814,161.578°
32°43′00″N,32.71657,117°10′13″W,-117.17031315,0.5398,276.118°
32°43′26″N,32.72380692,117°09′13″W,-117.15359164,0.7077,37.994°
32°42′44″N,32.71221046,117°08′56″W,-117.14895618,0.7462,109.067°
32°43′21″N,32.72243311,117°10′15″W,-117.17082201,0.7313,309.257°
32°42′32″N,32.70886559,117°09′10″W,-117.15275878,0.6782,134.452°
32°42′36″N,32.71007515,117°09′32″W,-117.1589335,0.4109,162.281°
32°42′24″N,32.70662416,117°09′44″W,-117.16208502,0.6326,185.281°
32°43′15″N,32.72078092,117°09′01″W,-117.15016901,0.7241,61.223°
32°43′18″N,32.72157567,117°10′04″W,-117.16770357,0.5576,316.349°
32°42′51″N,32.71415852,117°09′27″W,-117.15752606,0.2339,117.818°
32°42′49″N,32.71367358,117°09′35″W,-117.15965717,0.1651,149.824°
32°42′57″N,32.7157552,117°09′10″W,-117.15279837,0.4818,89.856°
32°42′36″N,32.71002702,117°09′40″W,-117.16105863,0.3947,179.788°
32°42′32″N,32.70878228,117°10′04″W,-117.16769925,0.6157,218.67°
32°43′04″N,32.71775796,117°10′01″W,-117.16691595,0.3668,292.376°
32°43′05″N,32.71817889,117°09′09″W,-117.15246625,0.5288,71.392°
32°42′57″N,32.71589808,117°09′38″W,-117.16059705,0.0304,68.65°
32°43′16″N,32.72102284,117°09′07″W,-117.15196546,0.6439,55.435°
32°42′58″N,32.71623385,117°09′58″W,-117.16608303,0.2927,276.725°
32°43′25″N,32.72366493,117°10′08″W,-117.1690244,0.7165,319.879°
32°42′37″N,32.71023509,117°09′34″W,-117.15930881,0.3941,164.816°
32°42′41″N,32.71145215,117°09′52″W,-117.16452423,0.3575,214.037°
32°42′42″N,32.71176501,117°09′26″W,-117.15719666,0.3557,140.538°
32°42′25″N,32.70687037,117°10′06″W,-117.16832338,0.7436,214.488°
32°43′10″N,32.71933473,117°08′57″W,-117.14922067,0.7333,70.18°
32°43′16″N,32.72112521,117°09′40″W,-117.16115745,0.3724,359.341°
32°43′15″N,32.72093337,117°09′26″W,-117.15721428,0.4238,32.071°
32°42′29″N,32.70809277,117°09′08″W,-117.15211179,0.7426,135.36°
32°42′36″N,32.71012855,117°10′00″W,-117.16663016,0.5043,219.759°
32°43′34″N,32.72621651,117°09′33″W,-117.15919582,0.7325,8.619°
32°43′22″N,32.72275386,117°09′44″W,-117.16212208,0.4887,352.903°
32°43′20″N,32.72223348,117°09′23″W,-117.15627979,0.5288,31.89°
32°43′27″N,32.72419151,117°09′11″W,-117.15299934,0.7499,38.818°
32°42′19″N,32.70539198,117°09′51″W,-117.16404628,0.7355,193.547°
32°43′02″N,32.71730754,117°09′45″W,-117.16257306,0.1388,321.399°
32°42′31″N,32.7085301,117°09′47″W,-117.16292041,0.5095,192.101°
32°42′24″N,32.70660614,117°09′28″W,-117.15778511,0.6597,163.093°
32°43′00″N,32.7166927,117°09′23″W,-117.15643471,0.2783,76.283°
32°43′27″N,32.72405261,117°09′23″W,-117.15647911,0.634,24.981°
32°43′17″N,32.7213999,117°09′07″W,-117.15192014,0.6611,53.705°
32°43′16″N,32.72111731,117°09′56″W,-117.16564498,0.4567,324.498°
32°43′16″N,32.72117104,117°09′55″W,-117.16524286,0.4467,327.217°
32°42′33″N,32.7092774,117°09′32″W,-117.15897502,0.4631,164.643°
32°42′44″N,32.7123309,117°09′37″W,-117.16020638,0.2409,167.774°
32°42′22″N,32.70615214,117°09′44″W,-117.16223885,0.6659,185.79°
32°42′21″N,32.70576723,117°09′30″W,-117.15847028,0.7057,167.562°
32°43′00″N,32.71655947,117°09′44″W,-117.16219154,0.0859,311.393°
32°42′38″N,32.71043884,117°09′56″W,-117.16568571,0.4536,216.156°
32°43′21″N,32.72263333,117°09′55″W,-117.16537751,0.538,332.351°
32°42′39″N,32.71091361,117°09′04″W,-117.15112283,0.6684,119.923°
32°43′25″N,32.72364775,117°09′11″W,-117.15305119,0.7191,40.508°
32°43′05″N,32.71811901,117°09′53″W,-117.16473859,0.2688,307.752°
32°42′47″N,32.71295051,117°10′06″W,-117.16826508,0.4599,245.236°
32°42′50″N,32.71401005,117°09′51″W,-117.16406547,0.2105,235.442°
32°43′31″N,32.72519383,117°09′54″W,-117.16486909,0.6896,341.388°
32°43′11″N,32.7198145,117°09′01″W,-117.15023969,0.6907,65.922°
32°42′53″N,32.71481776,117°10′10″W,-117.16955532,0.4967,262.646°
32°42′52″N,32.7143258,117°08′59″W,-117.14969207,0.6696,98.379°
32°42′25″N,32.70696098,117°09′18″W,-117.15507638,0.7,150.061°
32°43′06″N,32.71832949,117°09′35″W,-117.15963037,0.1981,25.261°
32°43′17″N,32.72138695,117°09′47″W,-117.16306055,0.407,343.596°
32°42′58″N,32.71610271,117°10′20″W,-117.17217133,0.6452,272.242°
32°42′41″N,32.71128785,117°09′43″W,-117.1619972,0.3121,189.798°
32°42′40″N,32.71120509,117°10′17″W,-117.17126605,0.6699,242.119°
32°43′18″N,32.72180306,117°09′02″W,-117.15067127,0.7364,55.301°
32°42′30″N,32.70838474,117°09′47″W,-117.16306694,0.5211,192.786°
32°43′08″N,32.71894969,117°09′07″W,-117.15201052,0.5724,67.18°
32°43′13″N,32.72031766,117°09′38″W,-117.16056574,0.318,5.437°
32°43′14″N,32.72058112,117°09′51″W,-117.16421774,0.3811,331.436°
32°43′25″N,32.72355847,117°09′30″W,-117.15832061,0.5639,16.555°
32°42′54″N,32.71504493,117°09′20″W,-117.15561995,0.3213,98.572°
32°42′36″N,32.71010864,117°09′08″W,-117.15235382,0.6396,127.464°
32°42′43″N,32.71181316,117°08′57″W,-117.14930199,0.7369,111.597°
32°42′54″N,32.71510202,117°09′17″W,-117.15481953,0.3669,96.879°
32°43′12″N,32.71997892,117°09′26″W,-117.15729107,0.3668,36.958°
32°43′25″N,32.72355222,117°09′47″W,-117.16294673,0.5508,348.659°
32°43′15″N,32.72090317,117°10′08″W,-117.1689343,0.5795,308.028°
32°43′16″N,32.72100787,117°10′13″W,-117.17036816,0.6513,304.008°
32°43′29″N,32.72474074,117°09′49″W,-117.16361344,0.6394,346.7°
32°42′35″N,32.70968245,117°09′02″W,-117.15063055,0.738,124.545°
32°43′09″N,32.71903389,117°09′46″W,-117.16266985,0.2458,337.959°
32°42′48″N,32.71329796,117°09′01″W,-117.15041397,0.643,105.203°
32°43′22″N,32.72282531,117°09′38″W,-117.16050686,0.491,3.918°
32°42′37″N,32.71018374,117°10′08″W,-117.16898018,0.5985,230.107°
32°43′25″N,32.72363247,117°09′49″W,-117.16356673,0.5644,345.179°
32°43′21″N,32.72241395,117°09′56″W,-117.1654199,0.5258,331.347°
32°43′04″N,32.71777075,117°10′05″W,-117.16792236,0.4218,289.46°
32°42′48″N,32.71337391,117°08′58″W,-117.1494702,0.6948,103.598°
32°42′32″N,32.70897783,117°09′09″W,-117.15261725,0.6788,133.498°
32°43′13″N,32.72026231,117°10′20″W,-117.17220645,0.7184,295.806°
32°42′40″N,32.71103476,117°09′57″W,-117.16573223,0.4228,219.747°
32°42′58″N,32.71613908,117°09′49″W,-117.16351618,0.1441,281.089°
32°43′30″N,32.72503581,117°09′37″W,-117.16022174,0.6446,4.46°
32°42′49″N,32.7135022,117°10′11″W,-117.16967615,0.523,252.817°
32°42′26″N,32.70712707,117°09′32″W,-117.15876596,0.6102,167.238°
32°42′37″N,32.7103831,117°09′07″W,-117.15204986,0.6426,125.162°
32°42′43″N,32.71201536,117°09′19″W,-117.15516648,0.4297,126.784°
32°43′28″N,32.72430869,117°09′42″W,-117.16165974,0.5933,356.764°
32°42′48″N,32.7132059,117°10′03″W,-117.1674776,0.4109,244.796°
32°43′21″N,32.72250746,117°09′20″W,-117.1555269,0.5686,34.629°
32°42′34″N,32.70956501,117°09′11″W,-117.15293887,0.6375,132.009°
32°43′17″N,32.72134771,117°09′39″W,-117.16096412,0.3878,1.028°
32°43′09″N,32.7192897,117°09′39″W,-117.16071753,0.2464,4.959°
32°43′24″N,32.72346809,117°09′26″W,-117.15723201,0.5793,22.743°
32°43′12″N,32.72012401,117°09′51″W,-117.16427432,0.3554,328.533°
32°42′32″N,32.70890414,117°09′07″W,-117.15204289,0.7068,131.933°
32°43′16″N,32.72114862,117°09′28″W,-117.15770585,0.4224,27.71°
32°43′14″N,32.72060566,117°09′50″W,-117.16393464,0.3751,333.769°
32°43′21″N,32.72244828,117°09′49″W,-117.16369146,0.4879,341.896°
32°42′56″N,32.71552387,117°09′18″W,-117.15508239,0.3493,92.427°
32°42′55″N,32.71529685,117°09′09″W,-117.15251013,0.4995,93.497°
32°42′47″N,32.71314171,117°09′31″W,-117.1586571,0.2283,141.817°
32°42′59″N,32.71651983,117°09′45″W,-117.16260601,0.1037,301.403°
32°42′23″N,32.70645189,117°09′51″W,-117.16405612,0.6647,195.074°
32°42′29″N,32.70813219,117°09′25″W,-117.15682834,0.581,154.79°
32°43′00″N,32.71657445,117°09′16″W,-117.15449228,0.3876,81.421°
32°43′19″N,32.72204197,117°09′48″W,-117.16333391,0.4549,343.285°
32°42′51″N,32.71426894,117°09′54″W,-117.16495333,0.2469,245.715°
32°43′31″N,32.72514441,117°09′48″W,-117.16333263,0.6632,348.628°
32°43′20″N,32.72217192,117°09′10″W,-117.15278906,0.656,47.323°
32°43′19″N,32.72184663,117°09′08″W,-117.15216349,0.6688,50.854°
32°43′11″N,32.71960521,117°09′26″W,-117.1573023,0.3461,39.443°
32°42′40″N,32.71115031,117°10′10″W,-117.16957452,0.5868,237.295°
32°42′53″N,32.71468708,117°09′36″W,-117.15987929,0.1009,136.04°
32°42′44″N,32.71215104,117°09′57″W,-117.1657441,0.3673,227.549°
32°42′39″N,32.71081549,117°10′16″W,-117.17117595,0.6784,239.902°
32°42′18″N,32.70504344,117°09′38″W,-117.16047923,0.74,177.277°
32°43′04″N,32.71768777,117°10′02″W,-117.16708949,0.3743,291.102°
32°42′57″N,32.71572059,117°09′14″W,-117.15397465,0.4134,90.165°
32°43′33″N,32.72592404,117°09′39″W,-117.16077782,0.7042,1.448°
32°43′05″N,32.71812061,117°09′09″W,-117.15236782,0.5329,71.998°
32°43′22″N,32.7227015,117°09′09″W,-117.15238657,0.6981,46.417°
32°42′22″N,32.70616907,117°09′50″W,-117.16380228,0.68,193.444°
32°43′01″N,32.71698009,117°09′50″W,-117.163848,0.1822,298.106°
32°42′22″N,32.70615382,117°09′34″W,-117.15938897,0.6697,171.537°
32°43′23″N,32.72318058,117°10′05″W,-117.16807745,0.6557,321.673°
32°43′01″N,32.7169027,117°10′19″W,-117.17186763,0.6322,277.318°
32°42′26″N,32.70725114,117°09′24″W,-117.15654868,0.6431,155.789°
32°42′46″N,32.71267559,117°09′29″W,-117.15815977,0.2715,141.222°
32°43′01″N,32.71691619,117°09′42″W,-117.16170638,0.0891,336.031°
32°43′32″N,32.72557057,117°09′28″W,-117.15777137,0.7064,15.823°
32°42′36″N,32.70997259,117°09′22″W,-117.15620265,0.4892,144.535°
32°42′44″N,32.71227577,117°09′35″W,-117.15975193,0.2515,162.065°
32°42′56″N,32.71557618,117°09′52″W,-117.16435676,0.1907,266.638°
32°43′12″N,32.72006913,117°09′16″W,-117.15443896,0.4888,52.233°
32°43′12″N,32.71990314,117°09′51″W,-117.16429039,0.343,327.069°
32°42′58″N,32.71599786,117°09′44″W,-117.16224186,0.0697,284.934°
32°43′26″N,32.72398872,117°09′26″W,-117.15715239,0.6144,21.844°
32°43′20″N,32.72234654,117°09′47″W,-117.16295546,0.4695,346.598°
32°43′17″N,32.72147744,117°09′39″W,-117.1608067,0.397,2.326°
32°42′42″N,32.71166415,117°09′32″W,-117.1588239,0.3107,154.979°
32°43′24″N,32.72345079,117°09′25″W,-117.15683138,0.5876,24.884°
32°42′37″N,32.71022088,117°09′28″W,-117.15765987,0.4302,152.427°
32°43′10″N,32.71951051,117°09′28″W,-117.1577392,0.3253,36.719°
32°42′22″N,32.70603217,117°09′34″W,-117.1594654,0.6774,172.013°
32°43′03″N,32.71750034,117°10′17″W,-117.17148226,0.6168,281.392°
32°42′43″N,32.71195543,117°10′19″W,-117.17194617,0.6836,247.519°
32°43′12″N,32.71998943,117°09′39″W,-117.16075902,0.2944,3.677°
32°42′32″N,32.70885732,117°09′51″W,-117.16420859,0.5091,200.913°
32°43′03″N,32.71748302,117°10′09″W,-117.16929552,0.4925,284.177°
32°42′38″N,32.71049008,117°10′10″W,-117.16953074,0.6106,233.56°
32°43′24″N,32.72327144,117°09′11″W,-117.15302363,0.7006,41.99°
32°43′24″N,32.72331803,117°10′06″W,-117.16835146,0.6731,321.11°
32°43′25″N,32.72351339,117°09′42″W,-117.16175393,0.5388,355.853°
32°42′59″N,32.71646135,117°10′21″W,-117.17263617,0.6736,274.259°
32°42′50″N,32.71393936,117°09′41″W,-117.16149097,0.1265,190.784°
32°42′28″N,32.70767532,117°10′09″W,-117.16903571,0.7241,219.689°
32°43′04″N,32.71784898,117°09′35″W,-117.15968958,0.1669,29.06°
32°43′09″N,32.71916724,117°09′40″W,-117.16117189,0.2371,358.762°
32°43′34″N,32.72599286,117°09′49″W,-117.16352217,0.7228,348.688°
32°42′51″N,32.71408892,117°09′18″W,-117.1550608,0.3683,108.024°
32°42′53″N,32.71473306,117°09′32″W,-117.1589288,0.1433,118.997°
32°43′06″N,32.71841648,117°09′38″W,-117.16045632,0.1887,11.15°
32°42′19″N,32.70534827,117°09′33″W,-117.1590782,0.7275,170.774°
32°43′23″N,32.72305521,117°10′07″W,-117.16869648,0.6721,318.806°
32°42′56″N,32.71549445,117°08′55″W,-117.1486005,0.7261,91.325°
32°42′56″N,32.71550651,117°09′44″W,-117.16230726,0.0729,257.326°
32°43′07″N,32.71850993,117°09′34″W,-117.15939459,0.2153,27.144°
32°43′15″N,32.72094379,117°09′46″W,-117.16266169,0.3713,345.694°
32°43′21″N,32.72241333,117°10′04″W,-117.16775596,0.6028,319.94°
32°43′04″N,32.71788252,117°10′22″W,-117.17264675,0.6885,282.434°
32°43′12″N,32.7199232,117°09′11″W,-117.15297158,0.5534,58.481°
32°42′27″N,32.70762303,117°09′14″W,-117.15380421,0.7027,142.953°
32°42′44″N,32.71211929,117°09′00″W,-117.15008787,0.6866,111.359°
32°42′43″N,32.7119046,117°09′19″W,-117.15541642,0.4229,128.795°
32°42′23″N,32.70641175,117°10′01″W,-117.16702655,0.7314,208.2°
32°43′21″N,32.72236351,117°10′08″W,-117.16883682,0.6426,315.449°
32°42′38″N,32.71068484,117°09′30″W,-117.15839091,0.3828,155.849°
32°42′54″N,32.71508745,117°09′37″W,-117.16014033,0.0709,129.336°
32°43′14″N,32.72046,117°09′48″W,-117.16342071,0.3535,337.395°
32°43′27″N,32.72408833,117°10′03″W,-117.16750187,0.6873,327.113°
32°42′37″N,32.71031374,117°09′16″W,-117.15448084,0.5367,134.313°
32°42′35″N,32.7097269,117°09′46″W,-117.16288458,0.4285,194.148°
32°42′43″N,32.71183971,117°09′24″W,-117.15656946,0.3762,135.743°
32°43′01″N,32.71685201,117°10′10″W,-117.16935343,0.487,279.099°
32°42′51″N,32.7140473,117°09′57″W,-117.16594801,0.3061,247.555°
32°43′13″N,32.72032931,117°09′41″W,-117.16139261,0.3178,356.761°
32°42′55″N,32.71535366,117°09′11″W,-117.15314417,0.4625,93.291°
32°43′09″N,32.71917533,117°09′43″W,-117.16194848,0.2428,348.05°
32°43′19″N,32.72192163,117°09′11″W,-117.1530837,0.6317,47.424°
32°42′58″N,32.71624863,117°09′27″W,-117.15745577,0.2139,80.502°
32°42′46″N,32.71290377,117°09′43″W,-117.16187954,0.2013,193.291°
32°42′49″N,32.71354791,117°09′35″W,-117.15966174,0.1725,151.351°
32°43′16″N,32.72098729,117°10′02″W,-117.16735596,0.5144,314.851°
32°42′43″N,32.71192332,117°10′03″W,-117.16746288,0.4551,234.599°
32°43′24″N,32.72341964,117°09′10″W,-117.15289276,0.7133,41.894°
32°43′31″N,32.72522845,117°09′22″W,-117.15621228,0.7145,23.356°
32°43′01″N,32.71684161,117°09′20″W,-117.15558528,0.3287,76.581°
32°42′59″N,32.7162683,117°09′19″W,-117.15515305,0.3468,83.932°
32°42′49″N,32.71369089,117°09′01″W,-117.15024172,0.6462,102.645°
32°42′58″N,32.71613183,117°08′55″W,-117.14863457,0.7245,87.843°
32°43′15″N,32.72092959,117°09′36″W,-117.15997871,0.3645,10.153°
32°43′05″N,32.71798816,117°10′08″W,-117.16898489,0.4851,288.703°
32°42′51″N,32.71430229,117°09′28″W,-117.15784933,0.2127,117.814°
32°42′47″N,32.71293155,117°10′17″W,-117.17140411,0.6307,252.092°
32°43′22″N,32.72279501,117°09′16″W,-117.15431265,0.6268,38.91°
32°43′19″N,32.72191372,117°09′49″W,-117.16362796,0.4518,340.884°
32°42′33″N,32.7092178,117°09′54″W,-117.16495911,0.5039,206.57°
32°42′47″N,32.7129513,117°10′11″W,-117.16960152,0.5315,248.754°
32°42′50″N,32.71399347,117°10′04″W,-117.16788845,0.4137,253.055°
32°42′34″N,32.70939706,117°09′28″W,-117.15781828,0.4776,156.572°
32°42′23″N,32.70630796,117°09′39″W,-117.16070162,0.6521,178.047°
32°43′08″N,32.71875384,117°09′08″W,-117.15234348,0.5493,67.698°
32°42′21″N,32.70595665,117°09′20″W,-117.15560179,0.7474,154.751°
32°42′50″N,32.71397655,117°09′20″W,-117.1556802,0.337,111.177°
32°43′27″N,32.72426588,117°09′24″W,-117.15664177,0.6435,23.663°
32°43′15″N,32.72071906,117°09′10″W,-117.15281418,0.5914,54.398°
32°43′30″N,32.72512226,117°09′29″W,-117.15800475,0.6729,15.431°
32°42′30″N,32.70819961,117°10′03″W,-117.167539,0.6422,215.774°
32°43′06″N,32.71832815,117°09′31″W,-117.15851183,0.2333,39.876°
32°42′38″N,32.71057213,117°09′51″W,-117.16404923,0.3965,205.781°
32°42′59″N,32.71632394,117°08′55″W,-117.14858555,0.7279,86.807°
32°42′44″N,32.71230813,117°09′02″W,-117.15047702,0.6608,111.02°
32°42′33″N,32.70909681,117°09′30″W,-117.15822554,0.4882,160.093°
32°42′31″N,32.70865349,117°09′54″W,-117.16512259,0.5431,205.627°
32°42′33″N,32.70906738,117°09′15″W,-117.1542514,0.6086,139.243°
32°43′18″N,32.72172559,117°10′11″W,-117.16985462,0.6568,309.059°
32°43′17″N,32.72132245,117°09′43″W,-117.16191363,0.389,352.874°
32°43′00″N,32.71671072,117°09′23″W,-117.15629215,0.2866,76.434°
32°42′53″N,32.71480463,117°10′26″W,-117.17376877,0.7405,265.005°
32°43′24″N,32.7232901,117°09′29″W,-117.15818488,0.5485,17.897°
32°42′38″N,32.71051549,117°10′17″W,-117.17140512,0.7004,238.981°
32°42′56″N,32.71555727,117°09′16″W,-117.15434853,0.3919,91.825°
32°42′44″N,32.71222683,117°10′12″W,-117.16997508,0.5712,244.859°
32°42′34″N,32.70938437,117°09′25″W,-117.15689906,0.5021,151.005°
32°42′49″N,32.71371031,117°09′51″W,-117.16403659,0.2216,230.78°
32°42′58″N,32.71622142,117°09′20″W,-117.15562741,0.3191,83.987°
32°42′43″N,32.71192806,117°09′35″W,-117.15980516,0.2736,164.231°
32°43′28″N,32.72433328,117°09′37″W,-117.16027428,0.5959,4.53°
32°43′22″N,32.72289364,117°10′08″W,-117.16893836,0.6732,317.28°
32°42′23″N,32.70645478,117°09′24″W,-117.15659045,0.6928,157.839°
32°42′57″N,32.71577278,117°09′25″W,-117.15703387,0.2355,89.414°
32°43′32″N,32.72547761,117°09′53″W,-117.16478945,0.7068,342.251°
32°42′57″N,32.71576678,117°08′59″W,-117.14972912,0.6603,89.824°
32°42′37″N,32.71022012,117°09′32″W,-117.15889386,0.4021,161.534°
32°42′52″N,32.7143831,117°08′59″W,-117.14979152,0.6633,98.113°
32°42′25″N,32.70700583,117°09′35″W,-117.15961182,0.6096,171.927°
32°43′08″N,32.71895969,117°10′03″W,-117.1676254,0.4408,300.345°
32°42′27″N,32.70745587,117°09′29″W,-117.15814399,0.5974,163.37°
32°43′20″N,32.72218766,117°09′07″W,-117.15190327,0.6955,50.135°
32°43′24″N,32.72326097,117°09′49″W,-117.16359432,0.5401,344.318°
32°43′04″N,32.71778719,117°09′44″W,-117.16220854,0.156,335.213°
32°42′41″N,32.71141408,117°09′12″W,-117.15344647,0.5353,123.934°
32°42′20″N,32.70553626,117°09′32″W,-117.15887676,0.7167,169.683°
32°42′55″N,32.7152805,117°09′40″W,-117.16117018,0.032,189.026°
32°43′05″N,32.71803313,117°10′12″W,-117.1699792,0.5411,287.051°
32°43′25″N,32.7237209,117°09′25″W,-117.15695195,0.6018,23.53°
32°43′11″N,32.71967303,117°08′59″W,-117.14970889,0.7152,67.646°
32°42′54″N,32.71491514,117°09′24″W,-117.15662475,0.2655,102.37°
32°42′51″N,32.7142701,117°08′55″W,-117.1485829,0.734,97.942°
32°42′37″N,32.71040188,117°09′11″W,-117.15318669,0.589,128.765°
32°42′36″N,32.71005547,117°09′08″W,-117.15230763,0.644,127.578°
32°43′16″N,32.72098311,117°09′30″W,-117.15839989,0.3947,23.292°
32°42′59″N,32.71633112,117°09′12″W,-117.1532109,0.4597,84.881°
32°43′17″N,32.72132254,117°09′46″W,-117.16291652,0.4004,344.565°
32°43′32″N,32.72558654,117°09′23″W,-117.15631379,0.735,22.169°
32°43′04″N,32.7178616,117°09′08″W,-117.15226487,0.5334,74.026°
32°42′35″N,32.70971546,117°09′38″W,-117.16056356,0.4174,175.843°
32°43′28″N,32.72450295,117°09′59″W,-117.16643913,0.6811,332.796°
32°43′11″N,32.71965601,117°09′57″W,-117.16581599,0.3861,314.542°
32°43′00″N,32.71659572,117°09′51″W,-117.16410621,0.1855,288.64°
32°42′44″N,32.71210322,117°09′57″W,-117.16575585,0.37,227.243°
32°42′39″N,32.71071005,117°09′04″W,-117.15099529,0.6819,120.637°
32°42′39″N,32.71073335,117°09′51″W,-117.16406329,0.3869,206.608°
32°42′39″N,32.71096861,117°09′00″W,-117.14996739,0.7256,117.015°
32°43′31″N,32.72539242,117°09′34″W,-117.1595748,0.673,7.491°
32°42′54″N,32.71496254,117°09′12″W,-117.1532764,0.4572,96.731°
32°43′18″N,32.72174101,117°10′17″W,-117.17149635,0.734,304.423°
32°42′53″N,32.71479639,117°10′03″W,-117.16741899,0.3741,259.983°
32°43′08″N,32.71887862,117°09′05″W,-117.15142301,0.6023,68.871°
